TransactionID,CustomerID,Name,Gender,Age,Region,ProductID,ProductName,Category,Quantity,Channel,Sales,TransactionDate
d3f404ec-5b07-475d-880f-219f70c7eabb,CUST0043,Ian Perez,Male,24,East,PROD067,Professor,Groceries,3,NULL,98.61,07/05/2024
773b07e0-b2e5-4d67-a79c-7d78d1b5a49a,CUST0043,Ian Perez,Male,24,East,PROD014,Including,Books,2,NULL,806.9,02/04/2025
ca7d7124-f646-47d6-85ae-d8014f3fb0fd,CUST0043,Ian Perez,Male,24,East,PROD017,Time,Groceries,4,NULL,1540.74,21/08/2024
3bef1ff9-96f1-4a06-a79e-2443ea6a2d63,CUST0043,Ian Perez,Male,24,East,PROD018,Story,Groceries,5,NULL,238.4,16/04/2025
4bde58c0-6787-45e6-9652-3d5fde551d08,CUST0044,Tiffany Howell,Male,38,East,PROD035,Nature,Clothing,4,NULL,804.82,11/08/2024
ced7b94f-4918-4af0-94e2-e1ba7ad4e551,CUST0045,Alexis Moss,Male,26,North,PROD090,Huge,Clothing,3,NULL,890.97,30/11/2024
595a9258-f7cd-4ace-9439-a32fc5a988d2,CUST0045,Alexis Moss,Male,26,North,PROD008,All,Home & Kitchen,3,NULL,1078.72,26/10/2024
dbf2c22e-4b6a-44fb-952e-5a56d08b040d,CUST0045,Alexis Moss,Male,26,North,PROD056,Early,Electronics,3,NULL,1020.38,03/11/2024
3889e3e2-645f-4dd0-8d57-ae49ad3d026c,CUST0046,Cody Conner,Female,56,East,PROD060,Citizen,Sports,3,NULL,717.6,25/02/2025
0bcd9536-c739-4ac0-9805-e22cf65b491d,CUST0046,Cody Conner,Female,56,East,PROD055,Determine,Groceries,1,NULL,493.07,07/02/2025
4aede117-21bb-40cf-be7b-5bba984fa14b,CUST0046,Cody Conner,Female,56,East,PROD028,Term,Groceries,4,NULL,1358.75,30/11/2024
4641669d-189a-48c7-a5be-2bfe7173ab74,CUST0046,Cody Conner,Female,56,East,PROD050,Save,Groceries,5,NULL,2096.91,23/10/2024
a2204588-75c3-4a1c-b9f0-484766f1d7cb,CUST0046,Cody Conner,Female,56,East,PROD000,Drive,Electronics,3,NULL,533.59,17/08/2024
5f591b9e-a5b4-4773-a245-c0b08788a4c5,CUST0046,Cody Conner,Female,56,East,PROD099,Officer,Books,5,NULL,1152.75,22/04/2024
1045334b-796d-46d5-9195-8a34eca41048,CUST0046,Cody Conner,Female,56,East,PROD077,Consumer,Electronics,5,NULL,520.56,28/02/2025
bef6dbe1-fcd6-4e15-a300-255993adebcb,CUST0046,Cody Conner,Female,56,East,PROD092,Everything,Home & Kitchen,5,NULL,1578.2,14/05/2024
4e80ccbe-54c0-4380-9523-1ee86c616659,CUST0047,Henry Johnson,Male,35,East,PROD051,Sure,Electronics,4,NULL,646.88,19/04/2025
f8df445c-63e2-4dda-b53a-69a472c23b4c,CUST0047,Henry Johnson,Male,35,East,PROD051,Sure,Electronics,5,NULL,856.17,03/04/2025
9f73ff0d-c307-4e6f-9cee-4dbc334f4f9b,CUST0047,Henry Johnson,Male,35,East,PROD044,Box,Electronics,2,NULL,668.76,16/08/2024
da0c0fe4-5d93-4fda-bbff-d5be755bf052,CUST0047,Henry Johnson,Male,35,East,PROD007,Accept,Sports,5,NULL,1789.23,06/10/2024
ef9f1140-5821-477d-a342-ad15735dc618,CUST0048,Laura Roberts,Male,21,West,PROD040,Line,Home & Kitchen,4,NULL,1375.02,12/09/2024
5d96ed56-6e3b-4372-93ed-8d204029ae0e,CUST0048,Laura Roberts,Male,21,West,PROD059,Determine,Groceries,1,NULL,370.21,03/05/2024
9fd1e441-be6b-4f8d-a44e-269f53891ca9,CUST0048,Laura Roberts,Male,21,West,PROD004,Many,Sports,4,NULL,1676.59,12/07/2024
4cd482f4-51e8-4759-b7f6-a0aad781b238,CUST0049,Elizabeth Wright,Male,42,East,PROD006,Season,Groceries,3,NULL,554.24,09/10/2024
57ab43a5-647a-43f8-8e2f-f917a5f31b0f,CUST0049,Elizabeth Wright,Male,42,East,PROD058,Act,Home & Kitchen,5,NULL,220.07,16/05/2024
262b8df6-8816-4677-b790-f4277ccc0954,CUST0050,Peter Stewart,Female,31,North,PROD097,Fire,Clothing,2,NULL,903.35,14/11/2024
460cdbd9-642e-4174-853e-2f5dd22cbdcf,CUST0050,Peter Stewart,Female,31,North,PROD055,Determine,Groceries,2,NULL,986.14,02/11/2024
2f8f5bb4-4890-46bd-b5c6-7b179e20da4e,CUST0050,Peter Stewart,Female,31,North,PROD080,Whom,Electronics,4,NULL,1940.36,16/10/2024
55b24444-0016-4787-8f78-afb7c43de285,CUST0050,Peter Stewart,Female,31,North,PROD025,While,Electronics,5,NULL,638.09,29/04/2024
bf93da97-29ee-4622-a3de-85c485572e9f,CUST0050,Peter Stewart,Female,31,North,PROD004,Many,Sports,5,NULL,1979.31,28/02/2025
747c377d-6922-4601-87bb-bd3f41fff94f,CUST0050,Peter Stewart,Female,31,North,PROD032,Sport,Sports,5,NULL,1061.4,28/09/2024
e5021c4a-ce35-4c2d-82dc-ceead1dff5a8,CUST0051,Luke Rocha,Female,67,North,PROD056,Early,Electronics,1,NULL,321.23,25/01/2025
d75d3e4a-1334-4eaa-a909-5fe15e089131,CUST0051,Luke Rocha,Female,67,North,PROD061,Long,Clothing,5,NULL,1021.2,02/02/2025
3caa51cc-d726-4869-af54-71f1ec7fa867,CUST0051,Luke Rocha,Female,67,North,PROD022,Image,Groceries,1,NULL,259.97,29/04/2024
e8c4a571-7334-4dee-ae5b-264c3e498f51,CUST0052,Stephen Johnson,Female,26,East,PROD018,Story,Groceries,3,NULL,143.04,04/05/2024
cf78c458-7bc8-4cfd-9018-882068820078,CUST0052,Stephen Johnson,Female,26,East,PROD003,None,Books,1,NULL,156.33,21/04/2025
8f0dd858-9caf-4fc5-a2b1-2a00a8407dff,CUST0052,Stephen Johnson,Female,26,East,PROD078,Number,Books,5,NULL,2288.55,14/11/2024
4487e0e5-6b68-4fe1-8562-2b5da97dff93,CUST0052,Stephen Johnson,Female,26,East,PROD090,Huge,Clothing,5,NULL,1572.3,04/04/2025
f2ed0095-353f-44f2-ad54-da418065c9a9,CUST0052,Stephen Johnson,Female,26,East,PROD012,Nature,Home & Kitchen,1,NULL,351.98,26/09/2024
135af88b-53dc-4e9f-82af-d033d1483de7,CUST0052,Stephen Johnson,Female,26,East,PROD036,Write,Sports,3,NULL,1266.57,11/09/2024
b47969ce-4ae0-4a74-b20f-af7a65d72513,CUST0053,Taylor Smith,Female,43,South,PROD026,Figure,Sports,5,NULL,796.53,26/02/2025
9b8207c2-3c62-46c6-89be-744f6924c36c,CUST0053,Taylor Smith,Female,43,South,PROD009,Everybody,Groceries,3,NULL,159.74,24/04/2024
9d748bc8-f7fe-4ff7-887d-2a5d17f6d867,CUST0053,Taylor Smith,Female,43,South,PROD026,Figure,Sports,5,NULL,712.68,28/11/2024
1b45f2ad-6f2c-4184-8172-c2fd505769f9,CUST0054,Matthew Hernandez,Male,19,East,PROD098,Will,Home & Kitchen,5,NULL,2005.56,23/05/2024
dcd0836b-7516-4951-a31b-1ac79fd92486,CUST0055,Connie Soto,Female,37,North,PROD078,Number,Books,5,NULL,2288.55,05/10/2024
b5da2336-1462-4b89-af26-e39f45676ac7,CUST0055,Connie Soto,Female,37,North,PROD098,Will,Home & Kitchen,2,NULL,802.22,30/10/2024
d0a6f1b2-a0c2-4938-8b4e-f56eb74290e5,CUST0055,Connie Soto,Female,37,North,PROD073,Note,Electronics,5,NULL,2406.4,11/11/2024
59284492-6410-4dde-87c1-c1be1168cc63,CUST0056,Richard Gray,Female,45,North,PROD099,Officer,Books,3,NULL,657.07,08/10/2024
4cc08e0d-fbc7-49e8-a771-28453f701429,CUST0056,Richard Gray,Female,45,North,PROD073,Note,Electronics,4,NULL,1828.86,08/02/2025
8967f8c5-1a56-4656-bca0-cf422e4e54b2,CUST0056,Richard Gray,Female,45,North,PROD012,Nature,Home & Kitchen,5,NULL,2070.5,01/11/2024
bb2be3fd-9257-4b17-889b-3a60b2d2446d,CUST0056,Richard Gray,Female,45,North,PROD039,Meeting,Sports,4,NULL,257.65,16/05/2024
1bdf7688-a589-4c4d-80a6-bcb9312ea9d1,CUST0057,Danny King,Male,64,West,PROD085,Black,Clothing,4,NULL,141.2,29/04/2024
24b66164-5efe-4621-9907-95734e85e324,CUST0058,Elizabeth Allen,Female,24,East,PROD059,Determine,Groceries,1,NULL,370.21,10/04/2025
484fe5f0-d38e-4bc4-b5c2-10708ad354f7,CUST0058,Elizabeth Allen,Female,24,East,PROD097,Fire,Clothing,3,NULL,1355.03,13/07/2024
3e811404-faec-42fe-aa88-f13a8bc491f1,CUST0058,Elizabeth Allen,Female,24,East,PROD075,Someone,Books,5,NULL,622.33,11/04/2025
f6f65f8d-6fe7-4487-9b2e-74a75cb90dff,CUST0059,Tony Swanson,Male,61,East,PROD087,Four,Home & Kitchen,2,NULL,824.16,07/08/2024
c7771f46-7a5a-4d88-bd11-b6866ceaf3c7,CUST0059,Tony Swanson,Male,61,East,PROD012,Nature,Home & Kitchen,1,NULL,414.1,14/07/2024
db93bc63-de93-4f77-a5c3-e27a8f544998,CUST0059,Tony Swanson,Male,61,East,PROD096,Bed,Home & Kitchen,3,NULL,389.02,27/05/2024
f8f971eb-d7ba-4bc6-bc26-9b8db62032fa,CUST0060,Jennifer Sheppard,Male,25,West,PROD016,Budget,Home & Kitchen,1,NULL,8.81,06/09/2024
09c444b9-09f3-432f-997e-83cfd00627fc,CUST0060,Jennifer Sheppard,Male,25,West,PROD098,Will,Home & Kitchen,1,NULL,401.11,21/08/2024
dfdc90bb-32fc-4847-9ddc-192b8b61520c,CUST0060,Jennifer Sheppard,Male,25,West,PROD034,Everything,Clothing,2,NULL,526.34,07/02/2025
ffe0f7e0-0f94-44a7-85ec-e70191cf2e92,CUST0061,Grace Johnson,Male,64,North,PROD096,Bed,Home & Kitchen,4,NULL,547.5,20/05/2024
69c6662a-433b-49f7-bcae-480760234b3a,CUST0062,Dawn Turner,Male,52,West,PROD058,Act,Home & Kitchen,1,NULL,44.01,02/02/2025
68b3e267-fa30-4ec5-b59d-0872595fbe73,CUST0062,Dawn Turner,Male,52,West,PROD052,Economy,Sports,3,NULL,480.6,08/05/2024
11fb6024-1089-439c-a5b5-afbb499244ae,CUST0062,Dawn Turner,Male,52,West,PROD073,Note,Electronics,5,NULL,2045.44,10/11/2024
6b05d391-5a6d-49cc-b52c-c075ed1c454b,CUST0062,Dawn Turner,Male,52,West,PROD001,Fire,Groceries,1,NULL,179.69,21/05/2024
7b6fb88f-d6b3-4bf6-97ca-e6314067e2da,CUST0062,Dawn Turner,Male,52,West,PROD090,Huge,Clothing,1,NULL,349.4,24/02/2025
9c6b31ec-25c2-4101-9872-0c7ca9b4e87f,CUST0063,Philip Jarvis,Female,31,South,PROD066,Sea,Home & Kitchen,2,NULL,426.58,12/04/2025
3f0118da-0bae-4023-952a-9e26696c9fa5,CUST0063,Philip Jarvis,Female,31,South,PROD075,Someone,Books,4,NULL,527.15,18/02/2025
0251ebf9-7f5c-4037-a8f9-e69d05ae01be,CUST0063,Philip Jarvis,Female,31,South,PROD087,Four,Home & Kitchen,1,NULL,460.56,15/02/2025
7a1ff06c-07aa-4d7c-b0a4-fc52b4b955e2,CUST0063,Philip Jarvis,Female,31,South,PROD046,Low,Groceries,1,NULL,350.05,10/04/2025
442aa12f-3fda-4cd4-b740-c1155384d000,CUST0064,Kyle Mccarthy,Female,34,East,PROD094,Left,Home & Kitchen,4,NULL,1804.28,24/05/2024
9ca250b5-2c2d-47e1-87c2-73d0abe1edbb,CUST0064,Kyle Mccarthy,Female,34,East,PROD008,All,Home & Kitchen,2,NULL,681.3,13/11/2024
3f3da1e8-4757-4731-8c8f-84a9c3ca8c47,CUST0064,Kyle Mccarthy,Female,34,East,PROD040,Line,Home & Kitchen,1,NULL,324.66,02/04/2025
4345edec-b686-4329-8346-18d6654f267a,CUST0064,Kyle Mccarthy,Female,34,East,PROD080,Whom,Electronics,3,NULL,1455.27,20/10/2024
5b7cd3d1-8dac-4cca-b656-53d3e52145e6,CUST0064,Kyle Mccarthy,Female,34,East,PROD093,Movie,Books,2,NULL,529.63,22/04/2024
8542eb2f-d1d9-47de-a4c8-300386db2bda,CUST0065,Harold Moore,Female,53,North,PROD013,On,Groceries,4,NULL,588.31,18/02/2025
113a6c9d-6859-4c8f-814a-98f191283bbe,CUST0065,Harold Moore,Female,53,North,PROD073,Note,Electronics,5,NULL,2286.08,22/11/2024
88067b13-246f-4507-aef3-f70fc0a19b64,CUST0066,Stephen Leon,Male,67,West,PROD025,While,Electronics,4,NULL,540.5,23/02/2025
2a3faf38-0ccf-4b0d-a1bd-caf46eb79511,CUST0066,Stephen Leon,Male,67,West,PROD013,On,Groceries,4,NULL,588.31,04/04/2025
4ca79d27-1bd3-4189-9f90-634ff9b275a1,CUST0066,Stephen Leon,Male,67,West,PROD061,Long,Clothing,4,NULL,859.96,17/11/2024
5ffa819d-934e-4c5e-bc7d-2f416203e5a4,CUST0066,Stephen Leon,Male,67,West,PROD097,Fire,Clothing,2,NULL,808.26,08/08/2024
6ad3bdef-104d-42dc-84c8-3d601e35185a,CUST0066,Stephen Leon,Male,67,West,PROD078,Number,Books,5,NULL,2047.65,05/05/2024
c4729220-e417-4ae0-aacd-86557fedcf2b,CUST0066,Stephen Leon,Male,67,West,PROD048,We,Groceries,5,NULL,215.03,13/02/2025
b6bcce42-6a17-49c2-a62a-9661a233b5c6,CUST0067,Jennifer Clark,Female,57,North,PROD011,Computer,Home & Kitchen,3,NULL,688.77,14/06/2024
ec8f75ed-8f53-48e1-9848-2cefd7f608b0,CUST0067,Jennifer Clark,Female,57,North,PROD011,Computer,Home & Kitchen,2,NULL,433.67,29/04/2024
fe58baae-e983-4286-8a0b-893a0c45098b,CUST0067,Jennifer Clark,Female,57,North,PROD075,Someone,Books,2,NULL,248.93,07/11/2024
551a6d42-89a5-407d-bbb8-2845977bd70b,CUST0067,Jennifer Clark,Female,57,North,PROD027,Country,Clothing,1,NULL,321,03/09/2024
e99b9e26-47f2-435d-9a27-1e0657735710,CUST0067,Jennifer Clark,Female,57,North,PROD090,Huge,Clothing,2,NULL,628.92,15/05/2024
c7a8d189-b665-4bc6-b413-789225d5fdfd,CUST0067,Jennifer Clark,Female,57,North,PROD013,On,Groceries,1,NULL,155.25,13/07/2024
960fad7b-21d3-4fef-8b58-ccf332cb7921,CUST0067,Jennifer Clark,Female,57,North,PROD043,More,Groceries,1,NULL,39.64,28/04/2024
3adc6369-58ee-45d3-bc38-342d601fe179,CUST0067,Jennifer Clark,Female,57,North,PROD078,Number,Books,3,NULL,1300.86,15/06/2024
5028e2e0-b31c-44ab-b6d1-f18168f1de39,CUST0068,Sandra Walker,Male,21,South,PROD064,Until,Electronics,4,NULL,895.86,10/02/2025
15a7e39a-f86c-4ca0-a96f-6fe70e3ff9e2,CUST0068,Sandra Walker,Male,21,South,PROD040,Line,Home & Kitchen,1,NULL,362.85,27/09/2024
227c8ccc-75df-4d1c-a376-b5de2e2eb302,CUST0068,Sandra Walker,Male,21,South,PROD059,Determine,Groceries,5,NULL,1948.45,16/07/2024
9787860e-370a-4a79-a24f-7cfaa841c799,CUST0069,Michael Carson,Male,19,East,PROD098,Will,Home & Kitchen,4,NULL,1604.45,05/10/2024
025bea6c-55c5-4c0c-b7ff-137fe86a128f,CUST0069,Michael Carson,Male,19,East,PROD089,Drug,Electronics,5,NULL,1503.61,18/11/2024
ba70a4df-8f73-4899-9247-4fef356e626b,CUST0069,Michael Carson,Male,19,East,PROD037,Force,Books,1,NULL,151.89,02/09/2024
a28ecbbd-d4ee-41b9-ad27-cb4b5397ebfe,CUST0070,John Nelson,Male,23,West,PROD080,Whom,Electronics,1,NULL,485.09,13/02/2025
c40b6903-a572-4edb-893e-fb7bced1a300,CUST0070,John Nelson,Male,23,West,PROD097,Fire,Clothing,3,NULL,1283.71,25/08/2024
72b6ac26-a903-4ae8-8643-da02df9f8055,CUST0070,John Nelson,Male,23,West,PROD004,Many,Sports,3,NULL,1187.59,22/11/2024
d62d916d-6b4f-477b-b851-ca9c608ea0f9,CUST0070,John Nelson,Male,23,West,PROD091,Eat,Electronics,3,NULL,586.5,14/08/2024
e6d4f0ab-f726-429d-8776-465f696bbc1d,CUST0070,John Nelson,Male,23,West,PROD000,Drive,Electronics,5,NULL,993.94,02/02/2025
2dd4fe80-cd0b-4301-8ccc-fccbbcf9d672,CUST0070,John Nelson,Male,23,West,PROD073,Note,Electronics,4,NULL,1636.35,09/09/2024
386cb5ce-bf66-4821-9da1-bca8f906c9df,CUST0070,John Nelson,Male,23,West,PROD053,Nothing,Home & Kitchen,2,NULL,773.95,13/05/2024
f6eed16a-12ba-4c4d-9050-1a69b218b6a9,CUST0070,John Nelson,Male,23,West,PROD074,Nature,Groceries,5,NULL,905.16,10/05/2024
371fdf10-9354-4172-b284-e7a4f6a36370,CUST0070,John Nelson,Male,23,West,PROD039,Meeting,Sports,5,NULL,359.96,16/04/2025
46e0f676-9a81-4635-bc08-e6807a104879,CUST0071,John Lee,Female,59,North,PROD005,Decision,Clothing,1,NULL,386.92,03/02/2025
75f2a130-1b23-47e4-9240-6a75159d74e7,CUST0071,John Lee,Female,59,North,PROD097,Fire,Clothing,4,NULL,1616.53,23/11/2024
3bb8c3e4-8684-4346-800a-e8846fe73e57,CUST0071,John Lee,Female,59,North,PROD061,Long,Clothing,3,NULL,612.72,02/05/2024
09217a8b-5943-4cad-b647-19751ef25561,CUST0071,John Lee,Female,59,North,PROD092,Everything,Home & Kitchen,5,NULL,1341.47,12/02/2025
e2230f60-3dcb-4090-93bc-a9ef6ec9dac2,CUST0072,Amy Olson,Female,21,East,PROD062,Important,Sports,1,NULL,385.6,18/11/2024
9c89e9c7-8fc2-4825-a270-842ee45f6b51,CUST0072,Amy Olson,Female,21,East,PROD096,Bed,Home & Kitchen,4,NULL,547.5,24/05/2024
7657e71b-b791-4dde-84cd-92117c2685c8,CUST0073,Kara Gonzalez,Female,46,East,PROD077,Consumer,Electronics,4,NULL,462.72,29/01/2025
965e96b6-d2b0-41c6-9a6b-bd291f49f1c6,CUST0073,Kara Gonzalez,Female,46,East,PROD025,While,Electronics,5,NULL,638.09,09/09/2024
d916164d-6237-4264-83b8-d01397bc176f,CUST0073,Kara Gonzalez,Female,46,East,PROD008,All,Home & Kitchen,5,NULL,1892.5,12/02/2025
2bfba78d-ffd1-474f-a397-d7dfab7ba83b,CUST0073,Kara Gonzalez,Female,46,East,PROD040,Line,Home & Kitchen,2,NULL,763.9,10/11/2024
949fe543-1044-4cd4-acaf-fa8bf55c49e1,CUST0073,Kara Gonzalez,Female,46,East,PROD069,Answer,Books,4,NULL,240.08,09/02/2025
5acdb081-99c8-4f93-960d-7203c69b4e99,CUST0074,Jeffrey Kane,Male,35,North,PROD060,Citizen,Sports,5,NULL,1195.99,16/07/2024
5706cde6-d18c-4724-b358-27c2f2c34ccc,CUST0075,Kimberly Cherry,Male,43,East,PROD087,Four,Home & Kitchen,2,NULL,969.6,26/10/2024
a378937a-4efc-43de-8cac-b37e03355fbc,CUST0075,Kimberly Cherry,Male,43,East,PROD007,Accept,Sports,3,NULL,1130.04,05/10/2024
81c1b9ee-8513-45af-b212-d9113d77f4b9,CUST0075,Kimberly Cherry,Male,43,East,PROD084,Act,Electronics,2,NULL,844.08,09/04/2025
e7ddfff9-3513-4086-bbb4-00126e43d323,CUST0076,Jessica Martin,Female,61,East,PROD034,Everything,Clothing,2,NULL,554.04,04/10/2024
6dae9d84-465e-4e95-b6d2-fe08d2f4aa88,CUST0076,Jessica Martin,Female,61,East,PROD066,Sea,Home & Kitchen,2,NULL,473.98,26/02/2025
2f2a4d0c-9731-45f1-92dd-76cca7f4d4ce,CUST0077,Alexis Romero,Male,51,West,PROD052,Economy,Sports,5,NULL,801,10/04/2025
7a295541-c70f-4cb9-97c2-3af7a70c9c39,CUST0077,Alexis Romero,Male,51,West,PROD043,More,Groceries,4,NULL,177.19,20/04/2025
fe73068d-a54a-4b37-ab4c-ce79962d0216,CUST0077,Alexis Romero,Male,51,West,PROD084,Act,Electronics,4,NULL,1787.47,17/11/2024
e3e53d0f-6c92-4563-a2df-95c3217db92f,CUST0077,Alexis Romero,Male,51,West,PROD089,Drug,Electronics,3,NULL,807.2,12/11/2024
2f32d17d-2888-4a1a-8b30-605bc24d9aba,CUST0078,Kimberly Andrews,Female,27,East,PROD058,Act,Home & Kitchen,5,NULL,208.48,04/05/2024
2e6c7e6e-4965-46e9-b467-24d69e8e2621,CUST0078,Kimberly Andrews,Female,27,East,PROD006,Season,Groceries,3,NULL,652.05,11/08/2024
83c26593-adfb-4547-9300-0b327eeb1616,CUST0078,Kimberly Andrews,Female,27,East,PROD041,Military,Home & Kitchen,5,NULL,1555.1,24/04/2024
e14d7915-eb55-4a4a-b79f-8802f0f84e76,CUST0078,Kimberly Andrews,Female,27,East,PROD036,Write,Sports,2,NULL,844.38,12/10/2024
e8c1b7d3-e70a-4552-adce-4120e6cbd850,CUST0079,Linda Reed,Female,53,West,PROD009,Everybody,Groceries,4,NULL,201.78,15/05/2024
521e27ef-47d3-40b5-b35e-8bcc56e12d96,CUST0079,Linda Reed,Female,53,West,PROD053,Nothing,Home & Kitchen,1,NULL,346.24,16/11/2024
1f7ada50-2900-479f-8cd8-1f21dfdb9a31,CUST0079,Linda Reed,Female,53,West,PROD084,Act,Electronics,4,NULL,1886.78,18/04/2025
958b2fc8-cc90-40cd-8f86-ab15c12442b8,CUST0080,Miss Nicole Walker,Female,31,East,PROD000,Drive,Electronics,4,NULL,711.45,26/04/2024
8fa19068-87a7-4b0c-8c55-406e748b4bee,CUST0080,Miss Nicole Walker,Female,31,East,PROD056,Early,Electronics,4,NULL,1284.93,15/04/2025
c7643a2b-3495-4e6f-b2af-6b7d81cf698a,CUST0080,Miss Nicole Walker,Female,31,East,PROD093,Movie,Books,4,NULL,1000.42,10/08/2024
7d509245-9a55-4fcf-9eb9-0e2afdeac95d,CUST0080,Miss Nicole Walker,Female,31,East,PROD006,Season,Groceries,1,NULL,195.62,04/03/2025
2a932018-7230-421d-b3bf-64c4a4bcef08,CUST0080,Miss Nicole Walker,Female,31,East,PROD068,Break,Books,2,NULL,121.24,28/04/2024
54244bda-a965-4d74-bf55-60a435f5e6f5,CUST0080,Miss Nicole Walker,Female,31,East,PROD063,Or,Books,1,NULL,54.04,25/02/2025
83db0f44-11e2-4bfc-acd9-f49cccc67616,CUST0081,Courtney Orozco,Male,48,South,PROD039,Meeting,Sports,5,NULL,378.9,06/09/2024
0ae93db7-b920-4765-87d7-aadd6bc77308,CUST0081,Courtney Orozco,Male,48,South,PROD012,Nature,Home & Kitchen,2,NULL,786.79,14/06/2024
14dcc1c5-4f63-461f-8bc3-7d7200d32d22,CUST0081,Courtney Orozco,Male,48,South,PROD013,On,Groceries,4,NULL,555.63,03/10/2024
8660b33c-eb7b-4d77-b11c-14d2853a6908,CUST0081,Courtney Orozco,Male,48,South,PROD080,Whom,Electronics,1,NULL,485.09,02/05/2024
ce145944-39ef-41c1-8c46-ec9ff921b310,CUST0082,William Decker,Female,65,South,PROD023,Ok,Groceries,2,NULL,571.97,21/05/2024
9ad5c9e3-6654-4610-90b1-2671b647bf9b,CUST0083,Sara Ortiz,Male,32,West,PROD063,Or,Books,3,NULL,162.11,12/11/2024
a153cb98-4f60-4a84-9227-c8f41f708a5f,CUST0083,Sara Ortiz,Male,32,West,PROD057,Part,Electronics,1,NULL,191.25,02/04/2025
dac723fe-d6d8-4055-a0ef-cf1c2cb897ff,CUST0083,Sara Ortiz,Male,32,West,PROD073,Note,Electronics,2,NULL,914.43,20/10/2024
6ec8451d-c112-4ae7-9a57-386b7565c6e0,CUST0083,Sara Ortiz,Male,32,West,PROD018,Story,Groceries,2,NULL,100.38,22/02/2025
86da8081-861c-4527-975e-570603fe4bb8,CUST0084,Alyssa Simmons,Male,25,West,PROD092,Everything,Home & Kitchen,4,NULL,1262.56,30/08/2024
ab0b53f5-144b-4ce2-be56-0689f47e24df,CUST0084,Alyssa Simmons,Male,25,West,PROD020,Send,Books,3,NULL,1354.55,29/11/2024
1360448a-98e4-4c07-a81e-55c982091387,CUST0084,Alyssa Simmons,Male,25,West,PROD078,Number,Books,2,NULL,915.42,07/10/2024
9804484d-86fc-4d2d-ad53-6b1324690fe8,CUST0084,Alyssa Simmons,Male,25,West,PROD006,Season,Groceries,4,NULL,782.46,08/11/2024
7e134a6a-9eca-4c5c-a1ae-22b139b8fb46,CUST0084,Alyssa Simmons,Male,25,West,PROD009,Everybody,Groceries,4,NULL,201.78,11/02/2025
b137f2b0-c246-4da6-a0dc-461d9382bd4f,CUST0085,Aaron Black,Female,31,South,PROD055,Determine,Groceries,3,NULL,1257.33,21/04/2025
79ed8587-f3d0-440d-8e6d-37cb415a3363,CUST0085,Aaron Black,Female,31,South,PROD047,Apply,Clothing,2,NULL,638.26,05/05/2024
217b5966-2692-4526-9380-2b5200b5a167,CUST0085,Aaron Black,Female,31,South,PROD023,Ok,Groceries,5,NULL,1350.48,05/11/2024
fc4e1ba4-70ba-4e64-8589-fe3f9a133d75,CUST0085,Aaron Black,Female,31,South,PROD054,Voice,Clothing,3,NULL,1421.67,04/04/2025
890a2719-95d1-4309-9880-1494dce4b0cd,CUST0086,Kenneth Molina,Female,40,East,PROD017,Time,Groceries,3,NULL,1223.53,25/01/2025
7ff82768-e9da-4d72-ad70-e7658f1f19e8,CUST0086,Kenneth Molina,Female,40,East,PROD086,Vote,Clothing,1,NULL,251.24,28/05/2024
0b0e5fbe-50e9-4307-96ec-251d78e88af3,CUST0086,Kenneth Molina,Female,40,East,PROD044,Box,Electronics,5,NULL,1495.92,20/05/2024
dabf3a28-1e3d-4244-a9f6-eb8b84188762,CUST0087,Rebecca Sweeney MD,Female,57,West,PROD084,Act,Electronics,5,NULL,2234.34,02/09/2024
13f10616-f5e7-4f6b-a219-235efa446583,CUST0087,Rebecca Sweeney MD,Female,57,West,PROD081,Wish,Home & Kitchen,3,NULL,79.08,11/10/2024
4bcf6dbf-a74f-4a3f-854c-199f806a16b2,CUST0088,Amanda Hoffman,Female,38,North,PROD045,Family,Clothing,2,NULL,77.94,23/11/2024
0481cd60-6bcf-4ad6-96f1-0c698b52a9e0,CUST0089,Teresa Lopez,Male,33,East,PROD014,Including,Books,1,NULL,425.87,15/04/2025
658643e4-4dd0-4f21-beb7-029617d41b10,CUST0089,Teresa Lopez,Male,33,East,PROD024,Share,Clothing,3,NULL,612.85,04/02/2025
419094fa-b43d-48fb-bfa9-ff5a3df4ef74,CUST0089,Teresa Lopez,Male,33,East,PROD014,Including,Books,3,NULL,1344.84,19/10/2024
e7a15cb1-2fe3-4489-8b85-84e66bea9458,CUST0090,Jessica Mcneil,Male,62,East,PROD098,Will,Home & Kitchen,4,NULL,1515.31,16/10/2024
5974e764-07e2-4c04-ac77-171e6e103ef9,CUST0090,Jessica Mcneil,Male,62,East,PROD093,Movie,Books,1,NULL,250.1,09/08/2024
4762e63e-1c3a-4407-be68-35be76ef2894,CUST0090,Jessica Mcneil,Male,62,East,PROD060,Citizen,Sports,5,NULL,1266.35,30/09/2024
512de76d-2440-4540-9c30-98f03357d5c9,CUST0091,Ryan Moore,Female,35,South,PROD013,On,Groceries,1,NULL,155.25,15/05/2024
9e8060e7-a485-4874-b07a-99e887fa7616,CUST0091,Ryan Moore,Female,35,South,PROD047,Apply,Clothing,5,NULL,1507.01,18/10/2024
534404ed-7a4a-4551-bfa7-2c557ce720d5,CUST0092,Amy Rogers,Male,64,West,PROD074,Nature,Groceries,4,NULL,647.9,13/04/2025
